DATE;PX_LAST
1974-03-12;887.12
1974-03-13;891.66
1974-03-14;889.78
1974-03-15;887.83
1974-03-18;874.22
1974-03-19;867.57
1974-03-20;872.34
1974-03-21;875.47
1974-03-22;878.13
1974-03-25;881.02
1974-03-26;883.68
1974-03-27;871.17
1974-03-28;854.35
1974-03-29;846.68
1974-04-01;843.48
1974-04-02;846.61
1974-04-03;858.03
1974-04-04;858.89
1974-04-05;847.54
1974-04-08;839.96
1974-04-09;846.84
1974-04-10;843.71
1974-04-11;844.81
1974-04-12;844.81
1974-04-15;843.79
1974-04-16;861.23
1974-04-17;867.41
1974-04-18;869.92
1974-04-19;859.9
1974-04-22;858.57
1974-04-23;845.98
1974-04-24;832.37
1974-04-25;827.68
1974-04-26;834.64
1974-04-29;835.42
1974-04-30;836.75
1974-05-01;853.88
1974-05-02;851.06
1974-05-03;845.9
1974-05-06;844.88
1974-05-07;847.15
1974-05-08;850.99
1974-05-09;865.77
1974-05-10;850.44
1974-05-13;845.59
1974-05-14;847.86
1974-05-15;846.06
1974-05-16;835.34
1974-05-17;818.84
1974-05-20;812.42
1974-05-21;809.53
1974-05-22;802.57
1974-05-23;805.23
1974-05-24;816.65
1974-05-27;816.65
1974-05-28;814.3
1974-05-29;795.37
1974-05-30;803.58
1974-05-31;802.17
1974-06-03;821.26
1974-06-04;828.69
1974-06-05;830.18
1974-06-06;845.35
1974-06-07;853.72
1974-06-10;859.67
1974-06-11;852.08
1974-06-12;848.56
1974-06-13;852.08
1974-06-14;843.09
1974-06-17;833.23
1974-06-18;830.26
1974-06-19;826.11
1974-06-20;820.79
1974-06-21;815.39
1974-06-24;816.33
1974-06-25;828.85
1974-06-26;816.96
1974-06-27;803.66
1974-06-28;802.41
1974-07-01;806.24
1974-07-02;790.68
1974-07-03;792.87
1974-07-04;792.87
1974-07-05;791.77
1974-07-08;770.57
1974-07-09;772.29
1974-07-10;762.12
1974-07-11;759.62
1974-07-12;787.23
1974-07-15;786.61
1974-07-16;775.97
1974-07-17;784.97
1974-07-18;789.19
1974-07-19;787.94
1974-07-22;790.36
1974-07-23;797.72
1974-07-24;805.77
1974-07-25;795.68
1974-07-26;784.57
1974-07-29;770.89
1974-07-30;765.57
1974-07-31;757.43
1974-08-01;751.1
1974-08-02;752.58
1974-08-05;760.4
1974-08-06;773.78
1974-08-07;797.56
1974-08-08;784.89
1974-08-09;777.3
1974-08-12;767.29
1974-08-13;756.44
1974-08-14;740.54
1974-08-15;737.88
1974-08-16;731.54
1974-08-19;721.84
1974-08-20;726.85
1974-08-21;711.59
1974-08-22;704.63
1974-08-23;686.8
1974-08-26;688.13
1974-08-27;671.54
1974-08-28;666.61
1974-08-29;656.84
1974-08-30;678.58
1974-09-02;678.58
1974-09-03;663.33
1974-09-04;648
1974-09-05;670.76
1974-09-06;677.88
1974-09-09;662.94
1974-09-10;658.17
1974-09-11;654.72
1974-09-12;641.74
1974-09-13;627.19
1974-09-16;639.79
1974-09-17;648.78
1974-09-18;651.91
1974-09-19;674.05
1974-09-20;670.76
1974-09-23;663.72
1974-09-24;654.1
1974-09-25;649.95
1974-09-26;637.98
1974-09-27;621.95
1974-09-30;607.87
1974-10-01;604.82
1974-10-02;601.53
1974-10-03;587.61
1974-10-04;584.56
1974-10-07;607.56
1974-10-08;602.63
1974-10-09;631.02
1974-10-10;648.08
1974-10-11;658.17
1974-10-14;673.5
1974-10-15;658.4
1974-10-16;642.29
1974-10-17;651.44
1974-10-18;654.88
1974-10-21;669.82
1974-10-22;662.86
1974-10-23;645.03
1974-10-24;636.26
1974-10-25;636.19
1974-10-28;633.84
1974-10-29;659.34
1974-10-30;673.03
1974-10-31;665.52
1974-11-01;665.28
1974-11-04;657.23
1974-11-05;674.75
1974-11-06;669.12
1974-11-07;671.93
1974-11-08;667.16
1974-11-11;672.64
1974-11-12;659.18
1974-11-13;659.18
1974-11-14;658.4
1974-11-15;647.61
1974-11-18;624.92
1974-11-19;614.05
1974-11-20;609.59
1974-11-21;608.57
1974-11-22;615.3
1974-11-25;611.94
1974-11-26;617.26
1974-11-27;619.29
1974-11-28;619.29
1974-11-29;618.66
1974-12-02;603.02
1974-12-03;596.61
1974-12-04;598.64
1974-12-05;587.06
1974-12-06;577.6
1974-12-09;579.94
1974-12-10;593.87
1974-12-11;595.35
1974-12-12;596.37
1974-12-13;592.77
1974-12-16;586.83
1974-12-17;597.54
1974-12-18;603.49
1974-12-19;604.43
1974-12-20;598.48
1974-12-23;589.64
1974-12-24;598.4
1974-12-25;598.4
1974-12-26;604.74
1974-12-27;602.16
1974-12-30;603.25
1974-12-31;616.24
1975-01-01;616.24
1975-01-02;632.04
1975-01-03;634.54
1975-01-06;637.2
1975-01-07;641.19
1975-01-08;635.4
1975-01-09;645.26
1975-01-10;658.79
1975-01-13;654.18
1975-01-14;648.7
1975-01-15;653.39
1975-01-16;655.74
1975-01-17;644.63
1975-01-20;647.45
1975-01-21;641.9
1975-01-22;652.61
1975-01-23;656.76
1975-01-24;666.61
1975-01-27;692.66
1975-01-28;694.77
1975-01-29;705.96
1975-01-30;696.42
1975-01-31;703.69
1975-02-03;711.44
1975-02-04;708.07
1975-02-05;717.85
1975-02-06;714.17
1975-02-07;711.91
1975-02-10;708.39
1975-02-11;707.6
1975-02-12;715.03
1975-02-13;726.92
1975-02-14;734.2
1975-02-17;734.2
1975-02-18;731.3
1975-02-19;736.39
1975-02-20;745.38
1975-02-21;749.77
1975-02-24;736.94
1975-02-25;719.18
1975-02-26;728.1
1975-02-27;731.15
1975-02-28;739.05
1975-03-03;753.13
1975-03-04;757.74
1975-03-05;752.82
1975-03-06;761.81
1975-03-07;770.1
1975-03-10;776.13
1975-03-11;770.89
1975-03-12;763.69
1975-03-13;762.98
1975-03-14;773.47
1975-03-17;786.53
1975-03-18;779.41
1975-03-19;769.48
1975-03-20;764
1975-03-21;763.06
1975-03-24;743.43
1975-03-25;747.89
1975-03-26;766.19
1975-03-27;770.26
1975-03-28;770.26
1975-03-31;768.15
1975-04-01;761.58
1975-04-02;760.56
1975-04-03;752.19
1975-04-04;747.26
1975-04-07;742.88
1975-04-08;749.22
1975-04-09;767.99
1975-04-10;781.29
1975-04-11;789.5
1975-04-14;806.95
1975-04-15;815.08
1975-04-16;815.71
1975-04-17;819.46
1975-04-18;808.43
1975-04-21;815.86
1975-04-22;814.14
1975-04-23;802.49
1975-04-24;803.66
1975-04-25;811.8
1975-04-28;810
1975-04-29;803.04
1975-04-30;821.34
1975-05-01;830.96
1975-05-02;848.48
1975-05-05;855.6
1975-05-06;834.72
1975-05-07;836.44
1975-05-08;840.5
1975-05-09;850.13
1975-05-12;847.47
1975-05-13;850.13
1975-05-14;858.73
1975-05-15;848.8
1975-05-16;837.61
1975-05-19;837.69
1975-05-20;830.49
1975-05-21;818.68
1975-05-22;818.91
1975-05-23;831.9
1975-05-26;831.9
1975-05-27;826.11
1975-05-28;817.04
1975-05-29;815
1975-05-30;832.29
1975-06-02;846.61
1975-06-03;846.14
1975-06-04;839.96
1975-06-05;842.15
1975-06-06;839.64
1975-06-09;830.1
1975-06-10;822.12
1975-06-11;824.55
1975-06-12;819.31
1975-06-13;824.47
1975-06-16;834.56
1975-06-17;828.61
1975-06-18;827.83
1975-06-19;845.35
1975-06-20;855.44
1975-06-23;864.83
1975-06-24;869.06
1975-06-25;872.73
1975-06-26;874.14
1975-06-27;873.12
1975-06-30;878.99
1975-07-01;877.42
1975-07-02;870.38
1975-07-03;871.79
1975-07-04;871.79
1975-07-07;861.08
1975-07-08;857.79
1975-07-09;871.87
1975-07-10;871.87
1975-07-11;871.09
1975-07-14;875.86
1975-07-15;881.81
1975-07-16;872.11
1975-07-17;864.28
1975-07-18;862.41
1975-07-21;854.74
1975-07-22;846.76
1975-07-23;836.67
1975-07-24;840.27
1975-07-25;834.09
1975-07-28;827.83
1975-07-29;824.86
1975-07-30;831.66
1975-07-31;831.51
1975-08-01;826.5
1975-08-04;818.05
1975-08-05;810.15
1975-08-06;813.67
1975-08-07;815.79
1975-08-08;817.74
1975-08-11;823.76
1975-08-12;828.54
1975-08-13;820.56
1975-08-14;817.04
1975-08-15;825.64
1975-08-18;822.75
1975-08-19;808.51
1975-08-20;793.26
1975-08-21;791.69
1975-08-22;804.76
1975-08-25;812.34
1975-08-26;803.11
1975-08-27;807.2
1975-08-28;829.47
1975-08-29;835.34
1975-09-01;835.34
1975-09-02;823.69
1975-09-03;832.29
1975-09-04;838.31
1975-09-05;835.97
1975-09-08;840.11
1975-09-09;827.75
1975-09-10;817.66
1975-09-11;812.66
1975-09-12;809.23
1975-09-15;803.19
1975-09-16;795.13
1975-09-17;799.05
1975-09-18;814.61
1975-09-19;829.79
1975-09-22;820.4
1975-09-23;819.85
1975-09-24;826.19
1975-09-25;820.24
1975-09-26;818.6
1975-09-29;805.23
1975-09-30;793.88
1975-10-01;784.16
1975-10-02;794.55
1975-10-03;813.21
1975-10-06;819.66
1975-10-07;816.51
1975-10-08;823.91
1975-10-09;824.54
1975-10-10;823.91
1975-10-13;837.77
1975-10-14;835.25
1975-10-15;837.22
1975-10-16;837.85
1975-10-17;832.18
1975-10-20;842.25
1975-10-21;846.82
1975-10-22;849.57
1975-10-23;855.16
1975-10-24;840.52
1975-10-27;838.48
1975-10-28;851.46
1975-10-29;838.63
1975-10-30;839.42
1975-10-31;836.04
1975-11-03;825.72
1975-11-04;830.13
1975-11-05;836.27
1975-11-06;840.92
1975-11-07;835.8
1975-11-10;835.48
1975-11-11;838.55
1975-11-12;852.25
1975-11-13;851.23
1975-11-14;853.67
1975-11-17;856.66
1975-11-18;855.24
1975-11-19;848.24
1975-11-20;843.51
1975-11-21;840.76
1975-11-24;845.64
1975-11-25;855.4
1975-11-26;858.55
1975-11-27;858.55
1975-11-28;860.67
1975-12-01;856.34
1975-12-02;843.2
1975-12-03;825.49
1975-12-04;829.11
1975-12-05;818.8
1975-12-08;821.63
1975-12-09;824.15
1975-12-10;833.99
1975-12-11;832.73
1975-12-12;832.81
1975-12-15;836.59
1975-12-16;844.3
1975-12-17;846.27
1975-12-18;852.09
1975-12-19;844.38
1975-12-22;838.63
1975-12-23;843.75
1975-12-24;851.94
1975-12-25;851.94
1975-12-26;859.81
1975-12-29;856.66
1975-12-30;852.41
1975-12-31;852.41
1976-01-01;852.41
1976-01-02;858.71
1976-01-05;877.83
1976-01-06;890.82
1976-01-07;898.69
1976-01-08;907.98
1976-01-09;911.13
1976-01-12;922.39
1976-01-13;912.94
1976-01-14;929.63
1976-01-15;924.51
1976-01-16;929.63
1976-01-19;943.72
1976-01-20;949.86
1976-01-21;946.24
1976-01-22;943.48
1976-01-23;953.95
1976-01-26;961.51
1976-01-27;957.81
1976-01-28;951.35
1976-01-29;968.75
1976-01-30;975.28
1976-02-02;971.35
1976-02-03;972.61
1976-02-04;976.62
1976-02-05;964.81
1976-02-06;954.9
1976-02-09;957.18
1976-02-10;968.75
1976-02-11;971.9
1976-02-12;966.78
1976-02-13;958.36
1976-02-16;958.36
1976-02-17;950.57
1976-02-18;960.09
1976-02-19;975.76
1976-02-20;987.8
1976-02-23;985.28
1976-02-24;993.55
1976-02-25;994.57
1976-02-26;978.83
1976-02-27;972.61
1976-03-01;975.36
1976-03-02;985.12
1976-03-03;978.83
1976-03-04;970.64
1976-03-05;972.92
1976-03-08;988.74
1976-03-09;993.7
1976-03-10;995.28
1976-03-11;1003.31
1976-03-12;987.64
1976-03-15;974.5
1976-03-16;983.47
1976-03-17;985.99
1976-03-18;979.85
1976-03-19;979.85
1976-03-22;982.29
1976-03-23;995.43
1976-03-24;1009.21
1976-03-25;1002.13
1976-03-26;1003.46
1976-03-29;997.4
1976-03-30;992.13
1976-03-31;999.45
1976-04-01;994.1
1976-04-02;991.58
1976-04-05;1004.09
1976-04-06;1001.65
1976-04-07;986.22
1976-04-08;977.09
1976-04-09;968.28
1976-04-12;971.27
1976-04-13;984.26
1976-04-14;974.65
1976-04-15;980.48
1976-04-16;980.48
1976-04-19;988.11
1976-04-20;1003.46
1976-04-21;1011.02
1976-04-22;1007.71
1976-04-23;1000.71
1976-04-26;1002.76
1976-04-27;995.51
1976-04-28;1000.7
1976-04-29;1002.13
1976-04-30;996.85
1976-05-03;990.32
1976-05-04;993.7
1976-05-05;986.46
1976-05-06;989.53
1976-05-07;996.22
1976-05-10;1007.48
1976-05-11;1006.61
1976-05-12;1005.67
1976-05-13;1001.1
1976-05-14;992.6
1976-05-17;987.64
1976-05-18;989.45
1976-05-19;988.9
1976-05-20;997.27
1976-05-21;990.75
1976-05-24;971.53
1976-05-25;971.69
1976-05-26;968.63
1976-05-27;965.57
1976-05-28;975.23
1976-05-31;975.23
1976-06-01;973.13
1976-06-02;975.93
1976-06-03;973.8
1976-06-04;963.9
1976-06-07;958.09
1976-06-08;959.97
1976-06-09;958.09
1976-06-10;964.39
1976-06-11;978.8
1976-06-14;991.24
1976-06-15;985.92
1976-06-16;988.62
1976-06-17;1003.19
1976-06-18;1001.88
1976-06-21;1007.45
1976-06-22;997.63
1976-06-23;996.56
1976-06-24;1003.77
1976-06-25;999.84
1976-06-28;997.38
1976-06-29;1000.65
1976-06-30;1002.78
1976-07-01;994.84
1976-07-02;999.84
1976-07-05;999.84
1976-07-06;991.81
1976-07-07;991.16
1976-07-08;991.98
1976-07-09;1003.11
1976-07-12;1011.21
1976-07-13;1006.06
1976-07-14;1005.16
1976-07-15;997.46
1976-07-16;993.21
1976-07-19;990.83
1976-07-20;988.29
1976-07-21;989.44
1976-07-22;991.08
1976-07-23;990.91
1976-07-26;991.51
1976-07-27;984.13
1976-07-28;981.33
1976-07-29;979.29
1976-07-30;984.64
1976-08-02;982.26
1976-08-03;990.33
1976-08-04;992.28
1976-08-05;986.68
1976-08-06;986
1976-08-09;983.46
1976-08-10;993.43
1976-08-11;986.79
1976-08-12;987.12
1976-08-13;990.19
1976-08-16;992.77
1976-08-17;999.34
1976-08-18;995.01
1976-08-19;983.88
1976-08-20;974.07
1976-08-23;971.49
1976-08-24;962.93
1976-08-25;970.83
1976-08-26;960.44
1976-08-27;963.93
1976-08-30;968.92
1976-08-31;973.74
1976-09-01;985.95
1976-09-02;984.79
1976-09-03;989.11
1976-09-06;989.11
1976-09-07;996.59
1976-09-08;992.94
1976-09-09;986.87
1976-09-10;988.36
1976-09-13;983.29
1976-09-14;978.64
1976-09-15;979.31
1976-09-16;987.95
1976-09-17;995.1
1976-09-20;994.51
1976-09-21;1014.79
1976-09-22;1014.05
1976-09-23;1010.8
1976-09-24;1009.31
1976-09-27;1013.13
1976-09-28;994.93
1976-09-29;991.19
1976-09-30;990.19
1976-10-01;979.89
1976-10-04;977.98
1976-10-05;966.76
1976-10-06;959.69
1976-10-07;965.09
1976-10-08;952.38
1976-10-11;940.82
1976-10-12;932.35
1976-10-13;948.3
1976-10-14;935.92
1976-10-15;937
1976-10-18;946.56
1976-10-19;949.97
1976-10-20;954.87
1976-10-21;944.9
1976-10-22;938.75
1976-10-25;938
1976-10-26;948.14
1976-10-27;956.12
1976-10-28;952.63
1976-10-29;964.93
1976-11-01;966.09
1976-11-02;966.09
1976-11-03;956.53
1976-11-04;960.44
1976-11-05;943.07
1976-11-08;933.68
1976-11-09;930.77
1976-11-10;924.04
1976-11-11;931.43
1976-11-12;927.69
1976-11-15;935.42
1976-11-16;935.34
1976-11-17;938.08
1976-11-18;950.13
1976-11-19;948.8
1976-11-22;955.87
1976-11-23;949.3
1976-11-24;950.96
1976-11-25;950.96
1976-11-26;956.62
1976-11-29;950.05
1976-11-30;947.22
1976-12-01;949.38
1976-12-02;946.64
1976-12-03;950.55
1976-12-06;961.77
1976-12-07;960.69
1976-12-08;963.26
1976-12-09;970.74
1976-12-10;973.15
1976-12-13;974.24
1976-12-14;980.63
1976-12-15;983.79
1976-12-16;981.3
1976-12-17;979.06
1976-12-20;972.41
1976-12-21;978.39
1976-12-22;984.54
1976-12-23;985.62
1976-12-24;985.62
1976-12-27;996.09
1976-12-28;1000.08
1976-12-29;994.93
1976-12-30;999.09
1976-12-31;1004.65
1977-01-03;999.75
1977-01-04;987.87
1977-01-05;978.06
1977-01-06;979.89
1977-01-07;983.13
1977-01-10;986.87
1977-01-11;976.65
1977-01-12;968.25
1977-01-13;976.15
1977-01-14;972.16
1977-01-17;967.25
1977-01-18;962.43
1977-01-19;968.67
1977-01-20;959.03
1977-01-21;962.43
1977-01-24;963.6
1977-01-25;965.92
1977-01-26;958.53
1977-01-27;954.54
1977-01-28;957.53
1977-01-31;954.37
1977-02-01;958.36
1977-02-02;952.79
1977-02-03;947.14
1977-02-04;947.89
1977-02-07;946.31
1977-02-08;942.24
1977-02-09;933.84
1977-02-10;937.92
1977-02-11;931.52
1977-02-14;938.33
1977-02-15;944.32
1977-02-16;948.3
1977-02-17;943.73
1977-02-18;940.24
1977-02-21;940.24
1977-02-22;939.91
1977-02-23;938.25
1977-02-24;932.6
1977-02-25;933.43
1977-02-28;936.42
1977-03-01;944.73
1977-03-02;942.07
1977-03-03;948.64
1977-03-04;953.46
1977-03-07;955.12
1977-03-08;952.04
1977-03-09;942.9
1977-03-10;946.73
1977-03-11;947.72
1977-03-14;958.36
1977-03-15;965.01
1977-03-16;968
1977-03-17;964.84
1977-03-18;961.02
1977-03-21;953.54
1977-03-22;950.96
1977-03-23;942.32
1977-03-24;935.67
1977-03-25;928.86
1977-03-28;926.11
1977-03-29;932.01
1977-03-30;921.21
1977-03-31;919.13
1977-04-01;927.36
1977-04-04;915.56
1977-04-05;916.14
1977-04-06;914.73
1977-04-07;918.88
1977-04-08;918.88
1977-04-11;924.1
1977-04-12;937.16
1977-04-13;938.18
1977-04-14;947
1977-04-15;947.76
1977-04-18;942.76
1977-04-19;938.77
1977-04-20;942.59
1977-04-21;935.8
1977-04-22;927.07
1977-04-25;914.6
1977-04-26;915.62
1977-04-27;923.76
1977-04-28;927.32
1977-04-29;926.9
1977-05-02;931.22
1977-05-03;934.19
1977-05-04;940.72
1977-05-05;943.44
1977-05-06;936.74
1977-05-09;933.09
1977-05-10;936.14
1977-05-11;926.9
1977-05-12;925.54
1977-05-13;928.34
1977-05-16;932.5
1977-05-17;936.48
1977-05-18;941.91
1977-05-19;936.48
1977-05-20;930.46
1977-05-23;917.06
1977-05-24;912.4
1977-05-25;903.24
1977-05-26;908.07
1977-05-27;898.83
1977-05-30;898.83
1977-05-31;898.66
1977-06-01;906.55
1977-06-02;903.15
1977-06-03;912.23
1977-06-06;903.04
1977-06-07;908.67
1977-06-08;912.99
1977-06-09;909.85
1977-06-10;910.79
1977-06-13;912.4
1977-06-14;922.57
1977-06-15;917.57
1977-06-16;920.45
1977-06-17;920.45
1977-06-20;924.27
1977-06-21;928.6
1977-06-22;926.31
1977-06-23;925.37
1977-06-24;929.7
1977-06-27;924.1
1977-06-28;915.62
1977-06-29;913.33
1977-06-30;916.3
1977-07-01;912.65
1977-07-04;912.65
1977-07-05;913.59
1977-07-06;907.73
1977-07-07;909.51
1977-07-08;907.99
1977-07-11;905.53
1977-07-12;903.41
1977-07-13;902.99
1977-07-14;902.99
1977-07-15;905.95
1977-07-18;910.6
1977-07-19;919.27
1977-07-20;920.48
1977-07-21;921.78
1977-07-22;923.42
1977-07-25;914.24
1977-07-26;908.18
1977-07-27;888.43
1977-07-28;889.99
1977-07-29;890.07
1977-08-01;891.81
1977-08-02;887.39
1977-08-03;886
1977-08-04;888.17
1977-08-05;888.69
1977-08-08;879.42
1977-08-09;879.42
1977-08-10;887.04
1977-08-11;877.43
1977-08-12;871.1
1977-08-15;874.13
1977-08-16;869.28
1977-08-17;864.69
1977-08-18;864.26
1977-08-19;863.48
1977-08-22;867.29
1977-08-23;865.56
1977-08-24;862.87
1977-08-25;854.12
1977-08-26;855.42
1977-08-29;864.09
1977-08-30;858.89
1977-08-31;861.49
1977-09-01;864.86
1977-09-02;872.31
1977-09-05;872.31
1977-09-06;873.27
1977-09-07;876.39
1977-09-08;869.16
1977-09-09;857.04
1977-09-12;854.38
1977-09-13;854.56
1977-09-14;858.71
1977-09-15;860.79
1977-09-16;856.81
1977-09-19;851.52
1977-09-20;851.78
1977-09-21;840.96
1977-09-22;839.41
1977-09-23;839.14
1977-09-26;841.65
1977-09-27;835.85
1977-09-28;834.72
1977-09-29;840.09
1977-09-30;847.11
1977-10-03;851.96
1977-10-04;842
1977-10-05;837.32
1977-10-06;842.08
1977-10-07;840.35
1977-10-10;840.26
1977-10-11;832.29
1977-10-12;823.98
1977-10-13;818.17
1977-10-14;821.64
1977-10-17;820.34
1977-10-18;820.51
1977-10-19;812.2
1977-10-20;814.8
1977-10-21;808.3
1977-10-24;802.32
1977-10-25;801.54
1977-10-26;813.41
1977-10-27;818.61
1977-10-28;822.68
1977-10-31;818.35
1977-11-01;806.91
1977-11-02;800.85
1977-11-03;802.67
1977-11-04;809.94
1977-11-07;816.44
1977-11-08;816.27
1977-11-09;818.43
1977-11-10;832.55
1977-11-11;845.89
1977-11-14;838.36
1977-11-15;842.78
1977-11-16;837.06
1977-11-17;831.86
1977-11-18;835.76
1977-11-21;836.11
1977-11-22;842.52
1977-11-23;843.3
1977-11-24;843.3
1977-11-25;844.42
1977-11-28;839.57
1977-11-29;827.27
1977-11-30;829.7
1977-12-01;825.71
1977-12-02;823.98
1977-12-05;821.03
1977-12-06;806.91
1977-12-07;807.43
1977-12-08;806.91
1977-12-09;815.23
1977-12-12;815.75
1977-12-13;815.23
1977-12-14;822.68
1977-12-15;817.91
1977-12-16;815.32
1977-12-19;807.95
1977-12-20;806.22
1977-12-21;813.93
1977-12-22;821.81
1977-12-23;829.87
1977-12-26;829.87
1977-12-27;829.7
1977-12-28;829.7
1977-12-29;830.39
1977-12-30;831.17
1978-01-02;831.17
1978-01-03;817.74
1978-01-04;813.58
1978-01-05;804.92
1978-01-06;793.49
1978-01-09;784.56
1978-01-10;781.53
1978-01-11;775.9
1978-01-12;778.15
1978-01-13;775.73
1978-01-16;771.74
1978-01-17;779.02
1978-01-18;786.3
1978-01-19;778.67
1978-01-20;776.94
1978-01-23;770.7
1978-01-24;771.57
1978-01-25;772.44
1978-01-26;763.34
1978-01-27;764.12
1978-01-30;772.44
1978-01-31;769.92
1978-02-01;774.34
1978-02-02;775.38
1978-02-03;770.96
1978-02-06;768.62
1978-02-07;778.85
1978-02-08;782.66
1978-02-09;777.81
1978-02-10;775.99
1978-02-13;774.43
1978-02-14;765.16
1978-02-15;761.69
1978-02-16;753.29
1978-02-17;752.69
1978-02-20;752.69
1978-02-21;749.31
1978-02-22;749.05
1978-02-23;750.95
1978-02-24;756.24
1978-02-27;748.35
1978-02-28;742.12
1978-03-01;743.33
1978-03-02;746.45
1978-03-03;747.31
1978-03-06;742.72
1978-03-07;746.79
1978-03-08;750.87
1978-03-09;750
1978-03-10;758.58
1978-03-13;759.96
1978-03-14;762.56
1978-03-15;758.58
1978-03-16;762.82
1978-03-17;768.71
1978-03-20;773.82
1978-03-21;762.82
1978-03-22;757.54
1978-03-23;756.5
1978-03-24;756.5
1978-03-27;753.21
1978-03-28;758.84
1978-03-29;761.78
1978-03-30;759.62
1978-03-31;757.36
1978-04-03;751.04
1978-04-04;755.37
1978-04-05;763.08
1978-04-06;763.95
1978-04-07;769.58
1978-04-10;773.65
1978-04-11;770.18
1978-04-12;766.29
1978-04-13;775.21
1978-04-14;795.13
1978-04-17;810.12
1978-04-18;803.27
1978-04-19;808.04
1978-04-20;814.54
1978-04-21;812.8
1978-04-24;826.06
1978-04-25;833.59
1978-04-26;836.97
1978-04-27;826.92
1978-04-28;837.32
1978-05-01;844.33
1978-05-02;840.18
1978-05-03;828.83
1978-05-04;824.41
1978-05-05;829.09
1978-05-08;824.58
1978-05-09;822.07
1978-05-10;822.16
1978-05-11;834.2
1978-05-12;840.7
1978-05-15;846.76
1978-05-16;854.3
1978-05-17;858.37
1978-05-18;850.92
1978-05-19;846.85
1978-05-22;855.42
1978-05-23;845.29
1978-05-24;837.92
1978-05-25;835.41
1978-05-26;831.69
1978-05-29;831.69
1978-05-30;834.2
1978-05-31;840.61
1978-06-01;840.7
1978-06-02;847.54
1978-06-05;863.83
1978-06-06;866.51
1978-06-07;861.92
1978-06-08;862.09
1978-06-09;859.23
1978-06-12;856.72
1978-06-13;856.98
1978-06-14;854.56
1978-06-15;844.25
1978-06-16;836.97
1978-06-19;838.62
1978-06-20;830.04
1978-06-21;824.93
1978-06-22;827.7
1978-06-23;823.02
1978-06-26;812.28
1978-06-27;817.31
1978-06-28;819.91
1978-06-29;821.64
1978-06-30;818.95
1978-07-03;812.89
1978-07-04;812.89
1978-07-05;805.79
1978-07-06;807.17
1978-07-07;812.46
1978-07-10;816.79
1978-07-11;821.29
1978-07-12;824.93
1978-07-13;824.76
1978-07-14;839.83
1978-07-17;839.05
1978-07-18;829
1978-07-19;840.7
1978-07-20;838.62
1978-07-21;833.42
1978-07-24;831.6
1978-07-25;839.57
1978-07-26;847.19
1978-07-27;850.57
1978-07-28;856.29
1978-07-31;862.27
1978-08-01;860.71
1978-08-02;883.49
1978-08-03;886.87
1978-08-04;888.43
1978-08-07;885.05
1978-08-08;889.21
1978-08-09;891.63
1978-08-10;885.48
1978-08-11;890.85
1978-08-14;888.17
1978-08-15;887.13
1978-08-16;894.58
1978-08-17;900.12
1978-08-18;896.83
1978-08-21;888.95
1978-08-22;892.41
1978-08-23;897
1978-08-24;897.35
1978-08-25;895.53
1978-08-28;884.88
1978-08-29;880.2
1978-08-30;880.72
1978-08-31;876.82
1978-09-01;879.33
1978-09-04;879.33
1978-09-05;886.61
1978-09-06;895.79
1978-09-07;893.71
1978-09-08;907.74
1978-09-11;907.74
1978-09-12;906.44
1978-09-13;899.6
1978-09-14;887.04
1978-09-15;878.55
1978-09-18;870.15
1978-09-19;861.57
1978-09-20;857.16
1978-09-21;861.14
1978-09-22;862.44
1978-09-25;862.35
1978-09-26;868.16
1978-09-27;860.19
1978-09-28;861.31
1978-09-29;865.82
1978-10-02;871.36
1978-10-03;867.9
1978-10-04;873.96
1978-10-05;876.47
1978-10-06;880.02
1978-10-09;893.19
1978-10-10;891.63
1978-10-11;901.42
1978-10-12;896.74
1978-10-13;897.09
1978-10-16;875.17
1978-10-17;866.34
1978-10-18;859.67
1978-10-19;846.41
1978-10-20;838.01
1978-10-23;839.66
1978-10-24;832.55
1978-10-25;830.21
1978-10-26;821.12
1978-10-27;806.05
1978-10-30;811.85
1978-10-31;792.45
1978-11-01;827.79
1978-11-02;816.96
1978-11-03;823.11
1978-11-06;814.88
1978-11-07;800.07
1978-11-08;807.61
1978-11-09;803.97
1978-11-10;807.09
1978-11-13;792.01
1978-11-14;785.26
1978-11-15;785.6
1978-11-16;794.18
1978-11-17;797.73
1978-11-20;805.61
1978-11-21;804.05
1978-11-22;807
1978-11-23;807
1978-11-24;810.12
1978-11-27;813.84
1978-11-28;804.14
1978-11-29;790.11
1978-11-30;799.03
1978-12-01;811.5
1978-12-04;806.83
1978-12-05;820.51
1978-12-06;821.9
1978-12-07;816.09
1978-12-08;811.85
1978-12-11;817.65
1978-12-12;814.97
1978-12-13;809.86
1978-12-14;812.54
1978-12-15;805.35
1978-12-18;787.51
1978-12-19;789.85
1978-12-20;793.66
1978-12-21;794.79
1978-12-22;808.47
1978-12-25;808.47
1978-12-26;816.01
1978-12-27;808.56
1978-12-28;805.96
1978-12-29;805.01
1979-01-01;805.01
1979-01-02;811.42
1979-01-03;817.39
1979-01-04;826.14
1979-01-05;830.73
1979-01-08;828.14
1979-01-09;831.43
1979-01-10;824.93
1979-01-11;828.05
1979-01-12;836.28
1979-01-15;848.67
1979-01-16;835.59
1979-01-17;834.2
1979-01-18;839.14
1979-01-19;837.49
1979-01-22;838.53
1979-01-23;846.85
